filename,spkr_id,sentence
VIVOSSPK01_R044.wav,1,dưới đáy biển
VIVOSSPK01_R045.wav,1,những sợi bún được cuộn thành dây chão
VIVOSSPK01_R046.wav,1,khoanh tròn trên tấm lá chuối
VIVOSSPK01_R047.wav,1,rơi vào cảnh đìu hiu bởi du khách thưa thớt
VIVOSSPK01_R048.wav,1,sau đó những người này được trắc nghiệm khả năng ghi nhớ
VIVOSSPK01_R049.wav,1,muốn sành điệu nguyên con
VIVOSSPK01_R050.wav,1,với những tràng pháo tay và tiếng trầm trồ tán thưởng không ngớt
VIVOSSPK01_R051.wav,1,hi vọng ở lần sinh nhật sau
VIVOSSPK01_R052.wav,1,theo luật nhân quả mà gần đây khoa học đã chứng minh được
VIVOSSPK01_R053.wav,1,ông lướt nhẹ ngón tay gầy guộc trên những con chữ
VIVOSSPK01_R054.wav,1,phải dừng máy tàu và lặn xuống biển dùng dao mà cắt
VIVOSSPK01_R055.wav,1,và một nhóm người đang hí húi quay phim
VIVOSSPK01_R056.wav,1,hai bàn chân tí xíu kia mới đưa được các em về tới nhà
VIVOSSPK01_R057.wav,1,chảy nhão dưới nắng
VIVOSSPK01_R058.wav,1,tôi xin phép ra ngoài vị giám thị trẻ xẵng giọng
VIVOSSPK01_R059.wav,1,nhưng thực ra có thể không phải là như vậy
VIVOSSPK01_R060.wav,1,dác dáo dác tìm giúp việc sau tết
VIVOSSPK01_R061.wav,1,nên đặt bút ký hợp đồng cho thuê với giá bèo
VIVOSSPK01_R062.wav,1,tôi không sợ con đường dằng dặc từ thị thành
VIVOSSPK01_R063.wav,1,một người gánh nước dưới khe suối lên
VIVOSSPK01_R064.wav,1,sàng sảy thóc ngay ngõ gạch
VIVOSSPK01_R065.wav,1,ngay cả nền sản xuất hiện đại như mỹ
VIVOSSPK01_R066.wav,1,về hành vi truyền bá văn hóa phẩm đồi trụy không nguồn gốc
VIVOSSPK01_R067.wav,1,có thể đây là cái cạm bẫy phá hoại của bọn phản động
VIVOSSPK01_R068.wav,1,nếu tập trung tại trung tâm huấn luyện thể thao quốc gia i nhổn
VIVOSSPK01_R069.wav,1,chiến khu rừng sác là một vùng đầm lầy nước mặn
VIVOSSPK01_R070.wav,1,khiến chiếc thuyền tròng trành rồi lật nhào
VIVOSSPK01_R071.wav,1,có thể cho ít nước muối vào lòng bàn tay
VIVOSSPK01_R072.wav,1,tôi tình cờ phát hiện khả năng hút thìa muỗng
VIVOSSPK01_R073.wav,1,khi cả hai vừa chiến thắng ngoạn mục
VIVOSSPK01_R074.wav,1,tôi đã trải qua giây phút nhiễm sét như thế
VIVOSSPK01_R075.wav,1,đã đạt gần đến chuẩn quốc tế
VIVOSSPK01_R076.wav,1,khi làm mới chủ yếu là tráng nhựa chứ không mở rộng
VIVOSSPK01_R077.wav,1,tìm cách lật mặt kẻ cậy quyền giữa chốn công đường
VIVOSSPK01_R078.wav,1,dựng cứ dựng
VIVOSSPK01_R079.wav,1,uy tín của một phóng viên
VIVOSSPK01_R080.wav,1,một lò gạch chông chênh trên sườn đồi
VIVOSSPK01_R081.wav,1,giữa quạnh hiu lá cỏ
VIVOSSPK01_R082.wav,1,ben thấy hữu thật buồn cười
VIVOSSPK01_R083.wav,1,chúng ta làm cho mọi thứ rối tung lên
VIVOSSPK01_R084.wav,1,hết lần này đến lần khác
VIVOSSPK01_R085.wav,1,lê thị hồng ngọc chủ quán cơm niêu trên đường tú xương
VIVOSSPK01_R086.wav,1,vụ việc chỉ kết thúc sau cuộc đột kích
VIVOSSPK01_R087.wav,1,bằng mọt cú sút xa đẹp mắt
VIVOSSPK01_R088.wav,1,nói câu gì cũng phải có đầu có đuôi
VIVOSSPK01_R089.wav,1,chớ không được nói nhăng nhít
VIVOSSPK01_R090.wav,1,không được lấy que cời gõ gõ lên tấm lưng còng của các ngài
VIVOSSPK01_R091.wav,1,luôn săn đầu khách với những lời nũng nịu đến mềm lòng
VIVOSSPK01_R092.wav,1,làm thổi tung cả một đội quân của kẻ thù
VIVOSSPK01_R093.wav,1,cảm thấy xúc động trước một điều gì đó
VIVOSSPK01_R094.wav,1,làm dãy nhà cho thuê của một hộ dân phải bỏ trống
VIVOSSPK01_R095.wav,1,tiêu hủy tất cả các bầy đàn
VIVOSSPK01_R096.wav,1,mà nhà cửa và công việc chẳng đâu vào đâu
VIVOSSPK01_R097.wav,1,bà con trong xóm đến dự rình rang
VIVOSSPK01_R098.wav,1,chỉ chăm chắm vào những đối tượng cao cấp
VIVOSSPK01_R099.wav,1,lùng sục mua heo bệnh chở đi giết mổ
VIVOSSPK01_R100.wav,1,chúng xẩy nhà ra bụi đời đi giật dọc đâm chém quậy phá
VIVOSSPK01_R101.wav,1,tuần rồi
VIVOSSPK01_R102.wav,1,huỳnh phương đông
VIVOSSPK01_R103.wav,1,hiện công an phường cốc lếu đang hoàn chỉnh hồ sơ
VIVOSSPK01_R104.wav,1,mà lợn có khi chi phí nuôi không đủ huề vốn
VIVOSSPK01_R105.wav,1,có khi anh ấy nói năng lỗ mãng và đánh em nữa
VIVOSSPK01_R106.wav,1,như thích đi chầm chậm trên những con đường quê
VIVOSSPK01_R107.wav,1,cho việc phát triển sự nghiệp của họ tại việt nam
VIVOSSPK01_R108.wav,1,thử địa không dư hoàng hạc lâu
VIVOSSPK01_R109.wav,1,mệ nói muốn nấu ăn ngon phải gửi gắm tâm trạng mình vào trong đó
VIVOSSPK01_R110.wav,1,hiếm khi lặp lại những câu đã nói
VIVOSSPK01_R111.wav,1,tôi sẽ không cố gắng để bán chúng hay trưng bày chúng nữa
VIVOSSPK01_R112.wav,1,lời khuyên hữu ích dành cho bạn
VIVOSSPK01_R113.wav,1,mà những mái hiên này còn có được sự riêng tư cần thiết
VIVOSSPK01_R114.wav,1,minh đến phòng tập thể hình của trường để nâng tạ
VIVOSSPK01_R115.wav,1,tết năm ngoái cả nhà chín miệng ăn
VIVOSSPK01_R116.wav,1,vạt áo sễ xuống
VIVOSSPK01_R117.wav,1,chứ không phải là từ các yêu cầu riêng lẻ
VIVOSSPK01_R118.wav,1,công nghệ này sử dụng nguyên liệu đậu nành
VIVOSSPK01_R119.wav,1,khi tên lửa bay lên
VIVOSSPK01_R120.wav,1,hậu quả của những trận sên hút máu
VIVOSSPK01_R121.wav,1,nằm ẩn mình trong vườn cây phía sau dãy phố ồn ào
VIVOSSPK01_R122.wav,1,phần nào mang tính điều hòa thị trường
VIVOSSPK01_R123.wav,1,tụi con còn dễ nhớ hơn phiên âm ra loằng ngoằng quá
VIVOSSPK01_R124.wav,1,mang tính cơ hội trong thị hiếu pháp
VIVOSSPK01_R125.wav,1,những tràng vỗ tay vang dội như thời hát nhóm
VIVOSSPK01_R126.wav,1,chỉ hoàn thành nhõn ba cây số khúc giữa
VIVOSSPK01_R127.wav,1,ban tài chính quản trị trung ương thuộc văn phòng trung ương đảng
VIVOSSPK01_R128.wav,1,vì chỉ có mẹ là người dang rộng vòng tay
VIVOSSPK01_R129.wav,1,đường vào hang phải qua nhiều đoạn ngoằn ngoèo với các hồ nước sâu
VIVOSSPK01_R130.wav,1,giúp hãng tăng thị phần
VIVOSSPK01_R131.wav,1,hừng hực đến tận nửa đêm
VIVOSSPK01_R132.wav,1,sau đó vẽ thêm các nét phác họa màu đen vào lúc khác
VIVOSSPK01_R133.wav,1,rất nhiều người dân
VIVOSSPK01_R134.wav,1,đều quay cuồng đơn giản là do bạn đã quá chén
VIVOSSPK01_R135.wav,1,và sắp xếp theo đúng bối cảnh phim
VIVOSSPK01_R136.wav,1,và đã đơn phương yêu từ một phía như vậy
VIVOSSPK01_R137.wav,1,mỗi tuần tôi lại có một chuyến rờ tua trà vinh sài gòn
VIVOSSPK01_R138.wav,1,bên dưới một hàng chữ mảnh
VIVOSSPK01_R139.wav,1,trong tôi phải tự răn mình đừng bao giờ tự huyễn
VIVOSSPK01_R140.wav,1,mà sẽ có cách ra đề phù hợp
VIVOSSPK01_R141.wav,1,hà anh tuấn một ngôi sao điểm hẹn mới toanh cũng thừa nhận mù nhạc
VIVOSSPK01_R142.wav,1,có thêm niềm vui mới là ra tắm giữa các hũm nước cạn
VIVOSSPK01_R143.wav,1,mang hình dáng của một con khỉ
VIVOSSPK01_R144.wav,1,doanh doanh
VIVOSSPK01_R145.wav,1,ngay cả trước khi nó được chính thức công bố
VIVOSSPK01_R146.wav,1,anh lý chạy xe ôm
VIVOSSPK01_R147.wav,1,việc đầu tiên tôi nghĩ đến
VIVOSSPK01_R148.wav,1,nấu nguội ngậm gớm cái món thịt gà cứ dai ngoách cả ra
VIVOSSPK01_R149.wav,1,ờ thằng đó cháu nội tư xạo
VIVOSSPK01_R150.wav,1,trong suốt thế kỷ qua
VIVOSSPK01_R151.wav,1,hay thâm tím chậm lành
VIVOSSPK01_R152.wav,1,thường cung cấp những manh mối
VIVOSSPK01_R153.wav,1,nhưng vẫn không sánh bằng nỗi đau của một con người bị chà đạp
VIVOSSPK01_R154.wav,1,cho sơn chảy thẳng lên giấy
VIVOSSPK01_R155.wav,1,ngày thường mắt trước mắt sau gồng gánh chạy phạt
VIVOSSPK01_R156.wav,1,cứ đặt con dao dính tiết trên cái dĩa
VIVOSSPK01_R157.wav,1,mà lòng cứ phân vân về lẽ điên tỉnh ở đời
VIVOSSPK01_R158.wav,1,trên đường đi thỉnh thoảng xe phải dừng lại
VIVOSSPK01_R159.wav,1,tía con hai rớt chuẩn bị châm lửa ngọn bùi nhùi
VIVOSSPK01_R160.wav,1,bởi đó là một trong những điều răn chung
VIVOSSPK01_R161.wav,1,người ta kịp kéo chị ta lại
VIVOSSPK01_R162.wav,1,có thể kích thích sự phát triển của các tế bào não
VIVOSSPK01_R163.wav,1,lịnh ra lịnh
VIVOSSPK01_R164.wav,1,có thể gây ra những vết đỏ
VIVOSSPK01_R165.wav,1,việc xem xét phải do hội đồng các chuyên gia
VIVOSSPK01_R166.wav,1,chiến dịch cuối cùng trong nỗ lực chống nạn ăn cắp bản quyền
VIVOSSPK01_R167.wav,1,sông hậu mới bắt đầu chuyển màu đỏ quạch cố hữu của phù sa
VIVOSSPK01_R168.wav,1,đa số bán chui và quảng cáo như thần dược
VIVOSSPK01_R169.wav,1,nghệ sĩ hài mai thanh dung và minh vượng
VIVOSSPK01_R170.wav,1,tốt hơn là ngay từ đầu bạn hãy đặt ra những câu hỏi
VIVOSSPK01_R171.wav,1,khi các nhà khoa học hàn quốc phát hiện
VIVOSSPK01_R172.wav,1,câu chuyện về anh sinh viên tình nguyện bị tai nạn
VIVOSSPK01_R173.wav,1,đo sâu như thế thì nguy hiểm lắm
VIVOSSPK01_R174.wav,1,và dùng dây thắt lưng siết cổ anh nhiệm cho đến ngất xỉu
VIVOSSPK01_R175.wav,1,bà con thường xuyên đau ốm
VIVOSSPK01_R176.wav,1,họ chào nhau cười nói hô hố rồi nhay lên xe máy phóng đi
VIVOSSPK01_R177.wav,1,của dì của mẹ và mấy em
VIVOSSPK01_R178.wav,1,ngủ ngáy
VIVOSSPK01_R179.wav,1,và ngăn ngừa các biến chứng
VIVOSSPK01_R180.wav,1,nhưng phần biểu dương lực lượng đã gây ấn tượng mạnh
VIVOSSPK01_R181.wav,1,chúng cam kết sẽ thả các con tin
VIVOSSPK01_R182.wav,1,là trách nhiệm kiểm tra của quản lý thị trường
VIVOSSPK01_R183.wav,1,để nâng cao chất lượng sản phẩm
VIVOSSPK01_R184.wav,1,khúc hát chiến sĩ biên phòng thành phố
VIVOSSPK01_R185.wav,1,với các pha dứt điểm gọn ghẽ
VIVOSSPK01_R186.wav,1,nếu không biết được những điều này
VIVOSSPK01_R187.wav,1,các em thậm chí có thể trở thành những nhà lập trình vi tính
VIVOSSPK01_R188.wav,1,người ta cũng thấy dấu chân cà thọt của ông
VIVOSSPK01_R189.wav,1,ở đó có khoa khám chuyên về lé cho trẻ em
VIVOSSPK01_R190.wav,1,sáng sáng trong tiếng chim trao trảo râm ran đây đó
VIVOSSPK01_R191.wav,1,khéo tán
VIVOSSPK01_R192.wav,1,nhưng nó không còn là mái ấm của bạn nữa
VIVOSSPK01_R193.wav,1,cung thiếu cầu tăng lằng nhằng chuyên nghiệp
VIVOSSPK01_R194.wav,1,tổ chức hoạt động này nhằm có kế hoạch dài hạn
VIVOSSPK01_R195.wav,1,túi chất đầy đồ vật trông kệnh lên
VIVOSSPK01_R196.wav,1,công chúng đã quá lờn mắt
VIVOSSPK01_R197.wav,1,nỗi thất vọng vỡ òa trong tâm hồn của cậu bé mù lòa
VIVOSSPK01_R198.wav,1,giảnh chỉ cấy tối đa hai giảnh
VIVOSSPK01_R199.wav,1,được tìm thấy
VIVOSSPK01_R200.wav,1,làm mất đi bản chất tự nhiên của cuộc sống
VIVOSSPK01_T001.wav,1,là chị đây sao em không bắt máy
VIVOSSPK01_T002.wav,1,có trả tiền cho bố không thì bảo
VIVOSSPK01_T003.wav,1,nhận được tin này gọi lại cho tôi gấp
VIVOSSPK01_T004.wav,1,anh đang nằm mơ à
VIVOSSPK01_T005.wav,1,cái tổng đài này hay phết nhỉ
VIVOSSPK01_T006.wav,1,chém gió vãi
VIVOSSPK01_T007.wav,1,trường đại học khoa học tự nhiên thành phố hồ chí minh
VIVOSSPK01_T008.wav,1,một đồng chí đã qua đời vì bệnh lậu
VIVOSSPK01_T009.wav,1,cho tôi nhắn đại tin nào cũng được
VIVOSSPK01_T010.wav,1,thành thật chia buồn
VIVOSSPK01_T011.wav,1,kết thúc chương trình tuần này đến đây là hết
VIVOSSPK01_T012.wav,1,chỉ còn có bốn ngày cuối cùng cố lên anh nhé
VIVOSSPK01_T013.wav,1,làm sao để có tiền nhanh nhất
VIVOSSPK01_T014.wav,1,ta chỉ có hai nguyện vọng cuối cùng
VIVOSSPK01_T015.wav,1,một là gặp lại tất cả các em phò
VIVOSSPK01_T016.wav,1,hai là có thêm hai nguyện vọng nữa
VIVOSSPK01_T017.wav,1,trường muốn vợ
VIVOSSPK01_T018.wav,1,những sai lầm khi đi chọn khách sạn
VIVOSSPK01_T019.wav,1,một ngày cuối đông
VIVOSSPK01_T020.wav,1,nói thật đấy à
VIVOSSPK01_T021.wav,1,quá tốt rồi
VIVOSSPK01_T022.wav,1,hay là quá lắm rồi
VIVOSSPK01_T023.wav,1,cung đàn sau cuối
VIVOSSPK01_T024.wav,1,tôi chết cùng với ánh trăng
VIVOSSPK01_T025.wav,1,anh nhớ về sớm mua đồ cho em
VIVOSSPK01_T026.wav,1,đừng la cà đâu đấy
VIVOSSPK01_T027.wav,1,đàn ông có hai thứ để buồn
VIVOSSPK01_T028.wav,1,đàn bà chỉ cần một thứ
VIVOSSPK01_T029.wav,1,anh đi công tác cần thơ tuần sau mới về
VIVOSSPK01_T030.wav,1,xin lỗi tôi không kiềm chế được
VIVOSSPK01_T031.wav,1,thôi bỏ qua đi
VIVOSSPK01_T032.wav,1,cam sành lột vỏ còn chua
VIVOSSPK01_T033.wav,1,thấy em còn nhỏ anh cua để dành
VIVOSSPK01_T034.wav,1,mai sao em lớn bằng anh
VIVOSSPK01_T035.wav,1,anh khen em đẹp em chê anh già
VIVOSSPK01_T036.wav,1,bản tin thời sự chiều nay đến đây là hết
VIVOSSPK01_T037.wav,1,xin mời quý khách vào trong
VIVOSSPK01_T038.wav,1,các anh thấy mấy em này vừa mắt không
VIVOSSPK01_T039.wav,1,chiều nay chắc có mưa
VIVOSSPK01_T040.wav,1,đội tuyển việt nam đá như bệnh
VIVOSSPK01_T041.wav,1,anh có muốn thư giãn không
VIVOSSPK01_T042.wav,1,tập trung vô đi
VIVOSSPK01_T043.wav,1,mời ngài trước
VIVOSSPK01_T044.wav,1,ba này chỉ giỏi bốc phét
VIVOSSPK01_T045.wav,1,giàu đổi bạn sang đổi vợ
VIVOSSPK01_T046.wav,1,không say không về
VIVOSSPK01_T047.wav,1,thôi mà anh
VIVOSSPK01_T048.wav,1,tui biết bà giỏi rồi
VIVOSSPK01_T049.wav,1,hết tuần này tao về rước nó đi
VIVOSSPK01_T050.wav,1,án mạng trên toa tàu tốc hành
VIVOSSPK02_R001.wav,2,đấy là những nơi dễ bày ra đủ lựa chọn hào nhoáng
VIVOSSPK02_R002.wav,2,sau một đợt mưa đêm
VIVOSSPK02_R003.wav,2,việc giữ gìn vóc dáng
VIVOSSPK02_R004.wav,2,tìm ông nguyễn đức bị móp trán tâm thần
VIVOSSPK02_R005.wav,2,là việc xây dựng ý thức xem phim hợp pháp
VIVOSSPK02_R006.wav,2,điều ấn tượng nhất là anh nhân viên mới này không thích đi nhậu
VIVOSSPK02_R007.wav,2,mình mẩy tôi tuy đau đớn
VIVOSSPK02_R008.wav,2,sở dĩ làn da mơn mởn như trái đào
VIVOSSPK02_R009.wav,2,chiếc vó bè từ từ nổi lên
VIVOSSPK02_R010.wav,2,cũng có nhiều rủi ro bị bệnh này luôn
VIVOSSPK02_R011.wav,2,xảy nghe từ một trại giam có tiếng lên dây đờn cò
VIVOSSPK02_R012.wav,2,tuy nhiên việc nâng đường phải được kết hợp
VIVOSSPK02_R013.wav,2,và trịnh công sơn còn vẽ cả tranh
VIVOSSPK02_R014.wav,2,có người vô ý để chuông reo năm bảy lần
VIVOSSPK02_R015.wav,2,và cái đòn gánh xuống lau chùi rất kĩ lưỡng
VIVOSSPK02_R016.wav,2,chúng ta đang được nghe kinh tế của những nước xuất khẩu đang xuống dốc
VIVOSSPK02_R017.wav,2,tuy còn nhỏ xíu nhưng nó vẫn ngờ ngợ nhận ra rằng
VIVOSSPK02_R018.wav,2,bất đồng hay tị nạnh nội bộ trình độ không đồng đều
VIVOSSPK02_R019.wav,2,cổng thông tin điện tử chính phủ
VIVOSSPK02_R020.wav,2,hoặc tự động với máy cảm biến
VIVOSSPK02_R021.wav,2,bị những cánh tay không có phương hướng mơn trớn trên người
VIVOSSPK02_R022.wav,2,có khi ủ ê cả ngày
VIVOSSPK02_R023.wav,2,mong muốn được trả đũa
VIVOSSPK02_R024.wav,2,tôi không có những tấm bìa đẹp mắt
VIVOSSPK02_R025.wav,2,không phải là những vỉa hè trống huếch trống hoác
VIVOSSPK02_R026.wav,2,sẽ không bao giờ có thể hiểu hết được mọi thứ
VIVOSSPK02_R027.wav,2,trong khi ca sĩ hát sai
VIVOSSPK02_R028.wav,2,là rút rỉa tiền của bạn càng nhiều càng tốt
VIVOSSPK02_R029.wav,2,bạn có thể lưu giữ các tệp tin ở mọi nơi
VIVOSSPK02_R030.wav,2,thường cứng rắn bề ngoài nhưng rất nhạy cảm
VIVOSSPK02_R031.wav,2,ổng cũng sẽ làm như thế ấy ở quốc hội
VIVOSSPK02_R032.wav,2,tôi nằm trong phòng bệnh ở một bệnh viện và đang rất đau đớn
VIVOSSPK02_R033.wav,2,để nhìn thấy sự khôi hài
VIVOSSPK02_R034.wav,2,là bản án thể hiện được tính nghiêm minh và răn đe cao
VIVOSSPK02_R035.wav,2,khi cộng đồng xã hội luôn có ý thức bảo vệ các chuẩn mực
VIVOSSPK02_R036.wav,2,họ nói thằng chả bảnh trai mà thiếu khí phách đàn ông
VIVOSSPK02_R037.wav,2,mà anh đã nhận trong trận chung kết
VIVOSSPK02_R038.wav,2,khiến chiếc ghe bị trúng nhiều mảnh đạn và anh bị thương
VIVOSSPK02_R039.wav,2,với hy vọng có thể gỡ lại đồng tiền đã mất
VIVOSSPK02_R040.wav,2,ở nhà chị trương vũ
VIVOSSPK02_R041.wav,2,buộc anh phải làm khán giả nhìn đồng đội thi đấu
VIVOSSPK02_R042.wav,2,dòng nước đen sì đặc quánh bốc lên
VIVOSSPK02_R043.wav,2,luôn tránh để không gây ra rắc rối
VIVOSSPK02_R044.wav,2,lũ trẻ con bị cha mẹ quẳng ra trước thềm nhà
VIVOSSPK02_R045.wav,2,sau một năm kể từ thời điểm kết thúc đợt phát hành
VIVOSSPK02_R046.wav,2,mà tư xạo là ông già hai nổ
VIVOSSPK02_R047.wav,2,rất hữu ích trong tương lai
VIVOSSPK02_R048.wav,2,bởi vì nếu không làm như vậy
VIVOSSPK02_R049.wav,2,và khi bạn đặt ra tiêu chuẩn cho một điều gì đó
VIVOSSPK02_R050.wav,2,sữa bột dành cho trẻ nhỏ
VIVOSSPK02_R051.wav,2,đi xom lỗ chọn thế đất mùn
VIVOSSPK02_R052.wav,2,những giá trị lâu đời sẽ không bao giờ lỗi thời
VIVOSSPK02_R053.wav,2,có lẽ chúng tưởng lầm anh ơn lấy củi ném chống lại chúng
VIVOSSPK02_R054.wav,2,và thế là mâu thuẫn bắt đầu nhen nhóm
VIVOSSPK02_R055.wav,2,khiến nhu cầu dầu sưởi ấm gia tăng
VIVOSSPK02_R056.wav,2,cha của sung min vĩnh viễn không còn được ôm anh vào lòng
VIVOSSPK02_R057.wav,2,cũng vẫn chưa được quyết định
VIVOSSPK02_R058.wav,2,cho phép con gấu phản ứng lại những cú thọc léc
VIVOSSPK02_R059.wav,2,họ mang một tấm séc ra chơi tiếp
VIVOSSPK02_R060.wav,2,phương thức để thực hiện được điều đó
VIVOSSPK02_R061.wav,2,kẻ khóc người cười bỏ lại sân khấu trống huơ trống hoác
VIVOSSPK02_R062.wav,2,buổi chiều
VIVOSSPK02_R063.wav,2,rồi vút ngược lên trời cao khi những cơn gió lặng đi
VIVOSSPK02_R064.wav,2,điều đó có nghĩa là bạn phải biết tự chăm sóc bản thân
VIVOSSPK02_R065.wav,2,má nói nhiều nguyên nhân lắm nhưng tôi cũng không nhớ hết
VIVOSSPK02_R066.wav,2,chúng tôi sẽ thông tin đầy đủ về diễn biến vụ kiện
VIVOSSPK02_R067.wav,2,những cơn lốc đang tiến dần lên khu vực đông bắc mỹ
VIVOSSPK02_R068.wav,2,linh hoạt hơn
VIVOSSPK02_R069.wav,2,sao lâu không thấy đến nhà bảo kẹt công việc
VIVOSSPK02_R070.wav,2,mỗi dân tộc lại có những phong tục tết mang đặc trưng riêng
VIVOSSPK02_R071.wav,2,những cú khẻ trên các ngón tay bằng chiếc thước
VIVOSSPK02_R072.wav,2,làm ra bộ dớ dẩn
VIVOSSPK02_R073.wav,2,bức tranh màu nước tuyệt vời của quách phong
VIVOSSPK02_R074.wav,2,mà chẳng có lấy một nguyên nhân nào cả
VIVOSSPK02_R075.wav,2,gặp nhóm khắc nghiệt là đủ chuyện chèn ép gièm pha rồi khinh khi
VIVOSSPK02_R076.wav,2,ria nổi xanh rì
VIVOSSPK02_R077.wav,2,những người đã và đang được ông biền nâng niu và trân trọng
VIVOSSPK02_R078.wav,2,biển hiện nguyên dáng một con sư tử nằm thưỡn dài trên mặt biển
VIVOSSPK02_R079.wav,2,chỉ che bằng chiếc lông đà điểu
VIVOSSPK02_R080.wav,2,và tôi đã thuyết phục anh rằng
VIVOSSPK02_R081.wav,2,bạn luôn tỏ ra lịch sự với mọi người
VIVOSSPK02_R082.wav,2,thường vang lên qua các loa phóng thanh
VIVOSSPK02_R083.wav,2,một lượng lớn tài liệu cung cấp cho thí sinh
VIVOSSPK02_R084.wav,2,để có thể ghi được nhiều điểm hơn
VIVOSSPK02_R085.wav,2,một mái tóc dài quá khổ như của xia
VIVOSSPK02_R086.wav,2,bởi chúng luôn luôn dựa trên những gì mà cô ấy đọc được
VIVOSSPK02_R087.wav,2,ông ba mươi này mất một chân chính
VIVOSSPK02_R088.wav,2,được mời triển lãm ở nước ngoài
VIVOSSPK02_R089.wav,2,bạn không thể ép nhóm của bạn
VIVOSSPK02_R090.wav,2,đứng vào vị trí
VIVOSSPK02_R091.wav,2,còn đang ở tình trạng giãn căng
VIVOSSPK02_R092.wav,2,hãy liên lạc với càng nhiều nhà tuyển dụng càng tốt
VIVOSSPK02_R093.wav,2,bệnh cảnh có thể biểu hiện các triệu chứng
VIVOSSPK02_R094.wav,2,đề nghị có các phóng sự quyết liệt hơn
VIVOSSPK02_R095.wav,2,điều đó không có nghĩa là bạn giũ bỏ mọi chuyện
VIVOSSPK02_R096.wav,2,xương sống của chúng tiếp tục cong vòng dù có đeo nẹp sau lưng
VIVOSSPK02_R097.wav,2,nếu gây ra hậu quả cũng phải bồi thường cho dân
